Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Townsend N.","PolyGram Filmed Entertainment and Working Title Films: The Making of a Film Studio and its Production Label",2017,"Historical Journal of Film, Radio and Television",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026905645&doi=10.1080%2f01439685.2017.1358415&partnerID=40&md5=8a8926b223c3749cb4a28316b8a45aa7","In the 1990s, the London-based production company, Working Title Films, become synonymous with a brand of globally oriented popular cinema which is identifiably British in content while also embracing many of the aesthetic and cultural forms of Hollywood film-making. Notable films include Four Weddings and a Funeral (1994), Bean (1997), The Borrowers (1997) and Notting Hill (1999). This paper examines the origins of this production strategy between 1988 and 1993. During these six years, Working Title was transformed from an independently owned and managed production company which largely produced Channel 4-funded ‘social art cinema’ to a subsidiary label of the nascent film studio, PolyGram Filmed Entertainment (PFE). Taking the approach of business history, I will explore PFE’s key innovations, particularly the development of the so-called ‘control sheet’, a creative and commercial filter used to inform green-light decisions. In so doing, a complex and dynamic picture of film-making within a newly formed studio system emerges. Significantly, control sheet-like business practices were also adopted by the major Hollywood studios. Thus, the logic of the control sheet continues to underpin the current media ecology of Hollywood at large, including that of Working Title’s current parent company, Universal. © 2017 IAMHIST & Informa UK Limited, trading as Taylor & Francis Group",,,2-s2.0-85026905645
"Luo D., Hui D.-D., Wen W.-L., Liu R., Wang X., Tian J.-S.","Recent progress of high-coherence ultrafast electron sources",2017,"Wuli Xuebao/Acta Physica Sinica",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031307158&doi=10.7498%2faps.66.152901&partnerID=40&md5=24d3c539efbc7c0cd450d3af2daa3f85","Microscopic dynamic process of material structure which determines the inherent property of substance takes place on a molecular and atomic scale. Understanding the underlying mechanisms of the various fundamental processes has always been the goal of chemistry, physics, biology and materials science. With Ahmed Zewail's pioneering work in the field of femtoscience, the time-resolved electron diffraction, combining the pump-probe and electron diffraction technique, has become an excellent tool with sufficient temporal precision to directly deliver insights into ultrafast phenomena on an atomic level. Central to this method is the ultrashort electron pulses generated from a metal photocathode. However, up to now, owing to the initial size, effective temperature, energy dispersion and inherent coulomb repulsion of electron source, the state-of-the-art transverse coherence of conventional planar cathode photoemission source is still insufficient to resolve the complex chemical and biological organic molecules. Hence, in recent years, many efforts have focused on developing high-coherence ultrashort electron sources. The main methods include minimizing the initial beam size, weakening the space charge, reducing the effective temperature, and matching the photon energy of laser with the work function of cathode material. In this review, we firstly summarize the history and advantages of the electron probe, secondly sketch out the figure of merit of the electron source. And then taking coherence as the main line, we review recent progress in common planar photoemission sources, and discuss the latest development of tip-based electron sources and cold atom electron sources in terms of their generation mechanisms, unique properties and research progress. Finally, the development and future applications of the diffraction technique are prospected. In general, the high-coherence length of photoelectric surface source is often at the expense of the current. The needle source can obtain the highest coherence length, but it is similar to femtosecond single-electron pulse, which must be less than one electron per pulse to eliminate the electron-electron coulomb interaction. Thus, a diffraction pattern can only be formed by accumulating millions of shots. The cold atom electron source, which has a transverse coherence greater than 15 nm and a peak brightness similar to conventional electron source's, is sufficient for some molecular systems in biochemistry. In short, with the improvement of coherence and the emergence of new electron sources, it is possible to reveal complex organic and inorganic structures, especially the dynamic behaviors of protein, and promote the understanding of nanoscale energy transport, solid-liquid and solid-gas interfacial dynamics and chemical reaction and so on. High-coherence electron sources not only serve in the diffraction experiments, but also play a key role in developing ultrafast electron microscopy, coherent diffraction imaging and ptychography. © 2017 Chinese Physical Society.","Cold atom electron sources; Molecular movie; Nanotip electron sources; Time-resolved electron diffraction","Atoms; Cathodes; Dispersions; Dynamics; Electrodes; Electron diffraction; Electron sources; Photoemission; Probes; Temperature; Coherent diffraction imaging; Cold atoms; Diffraction techniques; Effective temperature; Molecular movie; Single electron pulse; Time-resolved electron diffraction; Ultrafast electron microscopy; Electrons",2-s2.0-85031307158
"Casapulla C., Giresini L., Lourenço P.B.","Rocking and kinematic approaches for rigid block analysis of masonry walls: State of the art and recent developments",2017,"Buildings",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027846991&doi=10.3390%2fbuildings7030069&partnerID=40&md5=6b1f0dde0eb31f8284c74685a143c75e","The assessment of the rocking and overturning response of rigid blocks to earthquakes is a complex task , due to its high sensitivity to the input motion , variations in geometry and dissipation issues. This paper presents a literature review dealing with classical and advanced approaches on rocking motion with particular reference to masonry walls characterized by a monolithic behavior. Firstly , the pioneering work of Housner based on the concept of the inverted pendulum is discussed in terms of the most significant parameters , i.e. , the size and slenderness of the blocks , the coefficient of restitution and ground motion properties. Free and restrained rocking blocks are considered. Then , static force-based approaches and performance-based techniques , mostly based on limit analysis theory , are presented to highlight the importance of investigating the evolution of the rocking mechanisms by means of pushover curves characterized by negative stiffness. From a dynamic perspective , a review of probabilistic approaches is also presented , evaluating the cumulative probability of exceedance of any response level by considering different earthquake time histories. Some recent simplified approaches based on the critical rocking response and the worst-case scenario are illustrated , as well. © 2017 by the authors. Licensee MDPI, Basel, Switzerland.","Displacement-based approaches; Dynamics of rigid blocks; Force-based approaches; Out-of-plane behavior; Restrained blocks; Rocking",,2-s2.0-85027846991
"Tsiviltidou Z., Vavoula G.","Digital Storytelling as a Framework for Inquiry-Based Museum Learning",2017,"Proceedings - IEEE 17th International Conference on Advanced Learning Technologies, ICALT 2017",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030256863&doi=10.1109%2fICALT.2017.50&partnerID=40&md5=19c7eb09496f347fa75989c6eaadd7bb","This paper presents preliminary findings of a study of mobile-supported digital storytelling as a frame for inquiry-based museum learning. The first in a series of trials is presented, which involved 26 13-14 years old students of an international school in Thessaloniki, Greece, and comprised intervention lessons as part of the Art History curriculum and a trip to an ethnographic museum. The students worked in groups to devise questions about the exhibits that were meaningful to them and used smartphones and tablets to find answers during the visit and craft digital stories to present the results of their inquiries. The qualitative findings indicate high levels of engagement and task efficacy, whereas the quantitative findings indicate no significant changes in research skills development. The paper concludes with the interpretation of the findings and recommendations for future research. © 2017 IEEE.","inquiry-beased learning; mobile-supported digital storytelling; museums; school visits","E-learning; Museums; Art history; Digital storytelling; Inquiry-based; inquiry-beased learning; Museum learning; Research skills; school visits; Thessaloniki , Greece; Education",2-s2.0-85030256863
"Abderrahman B., Jordan V.C.","Angela M. Hartley Brodie (1934-2017)",2017,"Nature",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028715377&doi=10.1038%2f548032a&partnerID=40&md5=4ee43dcf79020ba830db79c02e10dc3f",[No abstract available],,"3-hydroxy-17-(1H-benzimidazole-1-yl)androsta-5,16-diene; androstane derivative; androstenedione; aromatase inhibitor; benzimidazole derivative; estrogen; formestane; analogs and derivatives; art; biosynthesis; Breast Neoplasms; enzymology; female; history; human; male; Maryland; metabolism; Prostatic Neoplasms; Androstadienes; Androstenedione; Aromatase Inhibitors; Benzimidazoles; Breast Neoplasms; Estrogens; Female; History, 20th Century; History, 21st Century; Humans; Male; Maryland; Prostatic Neoplasms",2-s2.0-85028715377
"Stoner J.H.","The Art of Conservation XII Art history, science and practice: The training of paintings conservators in the twentieth century",2017,"Burlington Magazine",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027458190&partnerID=40&md5=f7e439eecac5e1f14dcd1319a4f1326c",[No abstract available],,,2-s2.0-85027458190
"Trojek T., Musílek L.","X-ray fluorescence – a non-destructive tool in investigation of Czech fine and applied art objects",2017,"Radiation Physics and Chemistry",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011309669&doi=10.1016%2fj.radphyschem.2017.01.007&partnerID=40&md5=ec3fe96e6c1a16a40efdf181111e91cb","A brief review of application of X-ray fluorescence analysis (XRFA) to fine and applied arts related to Czech cultural heritage is presented. The Department of Dosimetry and Application of Ionising Radiation of CTU-FNSPE has used XRFA in collaboration with various Czech institutions dealing with cultural history for many kinds of artefacts, (e.g., Roman and medieval brass, gemstones and noble metals from the sceptre of one of the faculties of the Charles University in Prague, millefiori beads, etc.). In some cases, a combination of various other techniques alongside XRFA was used for enhancing our knowledge of a measured object. © 2017 Elsevier Ltd","Archaeologic finds; Czech cultural heritage; Interdisciplinary collaboration; X-ray fluorescence analysis","History; Ionizing radiation; X ray analysis; Archaeologic finds; Cultural heritages; Interdisciplinary collaborations; Nondestructive tools; X ray fluorescence; X ray fluorescence analysis; Fluorescence; applied art object; art; Article; artifact; attenuated total reflectance Fourier transform infrared spectroscopy; computer; cultural value; Czech Republic; fine art object; general device; imaging software; infrared spectroscopy; limit of detection; medieval brass; millefiori; molybdenum anode X ray tube; Monte Carlo method; polycapillary focusing optics; radiation depth dose; radiation dose distribution; radiation equipment; radiometric dating; Raman spectrometry; reliability; Roman brass; scanning electron microscopy; semiconductor; surface curvature; surface property; surface roughness; ultraviolet radiation; X ray fluorescence",2-s2.0-85011309669
"Nash G., Troncoso A.","The socio-ritual organisation of the upper Limarí Valley: Two rock art traditions, one landscape",2017,"Journal of Arid Environments",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009420556&doi=10.1016%2fj.jaridenv.2016.11.014&partnerID=40&md5=45e94c91896ca7423ec61972e939ee8f","The Limarí Valley stands within Central Northern Chile and forms part of the foothills of the western Southern Andean region. In terms of altitude, much of the upper reaches of the valley stands over 1000 m above sea level. The natural environment comprises mainly semi-arid scrubland. During later prehistoric times, the Limarí Valley would have provided an important access route between the Pacific Ocean and communities occupying the valley (and its tributary valleys to the north and south). It is within the upper reaches of the valley that prehistoric rock art is located in a variety of locates including rock shelters and open-air sites. Many sites show that both painting and engraving techniques have been applied. This diverse media, along with changes in style, composition and subject matter reflects at two different chronological phases: hunter-gatherers and agrarian communities. In this short paper we compare the socio-ritual organisation of landscape among these two communities that at different times occupied this semi-arid area. Despite the aridity of this landscape, water appears to be the main focus for ritual activity among hunter-gatherers, especially within the secluded upland side valleys. Whilst hunter-gatherer rock art is associated with settlement, agrarian rock art relates to route-ways and the movement of people; here panels appear to act as markers within a transitional landscape. Fieldwork has revealed that hunter-gatherer rock art was usually placed close to flowing water, whilst agrarian rock art sites were located in isolated places, and with no apparent relationship with water. Both hunter-gatherer and agrarian communities are paradoxically contradicting each other in that hunter-gatherer rock art is metaphorically sedentary and agrarian rock art is fluid. Both regimes show how two different ways to engaged with arid places in the Southern Andean region; one related with water and the other with the movement of people and commodities. Both are key aspects to how communities utilised the same landscape, but in different ways and at different times. © 2016 Elsevier Ltd","Agrarian; Aridity; Chile; Hunter-gatherer; Landscape; Rock art","aridity; cultural tradition; historical geography; human settlement; landscape history; population migration; prehistoric; rock art; semiarid region; Andes; Chile; Chiles; Coquimbo; Limari Basin",2-s2.0-85009420556
"Eisenberg-Degen D., Nash G.H.","Foot/sandal prints and ovaliods in the rock art assemblage Ramat Matred, the Negev Desert, Israel",2017,"Journal of Arid Environments",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008485859&doi=10.1016%2fj.jaridenv.2016.11.007&partnerID=40&md5=345e95579b8ddf36b4792f302c6c5feb","Studying the prints from Ramat Matred, their place within the different engraving phases and their relation to other motifs, abstracts, zoomorphs and inscriptions, several observations can be made referring to their date and possible meaning. Foot and sandal prints are not one of the most common motifs found in the Negev rock art. When examining the data globally, foot/sandal prints account for around 1–2% of images displayed. These prints present a rich variety of forms with many found clustered on a single panel. At Ramat Matred, prints are presented roughly ten times more often than at any other rock art site in the Negev with some 208 examples. These engravings are stylized, some represent feet, others sandals, though most are rather simplified elongated ovaloids with little other detail. Prints appear either as a single print or as a pair, with the feet/sandals set side-by-side or ‘stepping’ forward. Looking at the ‘Islamic’ rock art phase, the relationship between the foot/sandal prints and the formalized Arabic inscriptions, clarifies the cultural distinction and change in religious concepts and traditions that have occurred during the early historic period. © 2016 Elsevier Ltd","Foot/sandal prints; Negev; Petroglyphs; Ramat Matred; Rock art","cluster analysis; footprint; historical time (human history); petrography; religion; rock art; Israel; Negev; Southern District",2-s2.0-85008485859
"Platt T.R.","The Genus Spirorchis MacCallum, 1918 (Digenea: Schistosomatoidea) and the Early History of Parasitology in the United States",2017,"Journal of Parasitology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027505874&doi=10.1645%2f17-15&partnerID=40&md5=5e97d3befa28da3c3c741cb15e183afb","We know little about the founders of our discipline apart from their scientific contributions and brief biographical sketches, most frequently in published obituaries. A number of years ago, Ralph Lichtenfels, then Director of the National Parasite Collection, sent me photocopies of letters between Henry Baldwin Ward, Horace W. Stunkard, George A. MacCallum, and William G. MacCallum dating from the early years of the 20th century that hinted at a series of conflicts centered on the proposal of Spirorchis MacCallum, 1918 (Digenea: Schistosomatoidea). The description of a fluke that matured in the blood of a tetrapod and that was morphologically similar to the schistosomes of humans was in its time a transformative discovery; and the scientist who published it would have garnered some scholarly recognition. Herein, I provide an historical account of the issues and the motives of each individual and the eventual resolution of these matters. © 2017 American Society of Parasitologists.",,"blood; genus; human; nonhuman; parasite; parasitology; Schistosoma; scientist; tetrapod; United States; animal; art; classification; history; nomenclature; Ontario; trematode; trematodiasis; turtle; United States; veterinary; writing; Schistosomatoidea; Spirorchis; Tetrapoda; Animals; Correspondence as Topic; History, 20th Century; Ontario; Parasitology; Terminology as Topic; Trematoda; Trematode Infections; Turtles; United States",2-s2.0-85027505874
"Mertens A.I., Delahaye J., Lecomte-Beckers J.","Fusion-Based Additive Manufacturing for Processing Aluminum Alloys: State-of-the-Art and Challenges",2017,"Advanced Engineering Materials",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017341758&doi=10.1002%2fadem.201700003&partnerID=40&md5=b3dc8e9fe2a3aa352fcb7e8ff1ee14d7","The fusion-based additive manufacturing of Al alloys has been developing at an ever faster pace since early 2015, after a comparatively slow start with respect to other metallic materials. This paper reviews the recent developments with the aim of identifying challenges and opportunities for future work. Additive Al components possess strongly out-of-equilibrium microstructures resulting in potentially enhanced mechanical properties. A deeper understanding of the thermal history during fabrication, the design of new high strength alloys and the development of better adapted post-processing procedures are still needed to take full advantages of the specificities of additive manufacturing. © 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",,"3D printers; Aluminum; High strength alloys; Manufacture; Al-alloy; Metallic material; New high; Out of equilibrium; Post-processing procedure; Slow start; State of the art; Thermal history; Aluminum alloys",2-s2.0-85017341758
"Huizing E.H.","Nose and Identity",2017,"Facial Plastic Surgery",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026807697&doi=10.1055%2fs-0037-1603787&partnerID=40&md5=4dcc3644bcaff20d87387983fefa8d96","This article explores the significance of the nose in daily human life. It presents examples of how a person's nose may dominate his/her life, how it is used as a nickname, considered an expression of his/her character, and may be a symbol of pride and wisdom. Also, examples from the literature and the arts are discussed. Cutting off the nose is the most severe humiliation as it deprives a person from his/her identity. In some cases in history the nose has been a means of identification. © 2017 by Thieme Medical Publishers, Inc.","arts; character; identity; literature; nose; psychology",,2-s2.0-85026807697
"Déléris I., Wallecan J.","Relationship between processing history and functionality recovery after rehydration of dried cellulose-based suspensions: A critical review",2017,"Advances in Colloid and Interface Science",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021826199&doi=10.1016%2fj.cis.2017.06.013&partnerID=40&md5=77bbbd7c8833b3a729951fa2d01c5b16","Cellulose-based suspensions have raised more and more attention due to their broad range of properties that can be used in paper industry and material science but also in medicine, nanotechnology and food science. Their final functionality is largely dependent on their processing history and notably the structural modifications that occur during drying and rehydration. The purpose of this work is to make a state-of-the-art contribution to the mechanisms involved in the process-structure-function relationships of cellulose-based hydrogels. The different assumptions that exist in the literature are reviewed taking the key role of the initial sample characteristics as well as the processing conditions into consideration. The decrease in swelling ability after drying is clearly due to an overall shrinkage of the structure of the material. At microscale, pore closure and cellulosic fibril aggregation are mentioned as the main reasons. The origins of such irreversible structural modifications take place at molecular level and is mainly explained by the establishment of a new balance of interactions between all components. Nevertheless, the respective contribution of each interaction are still under investigation. © 2017 Elsevier B.V.","Composition; Crystallinity; Molecular interactions; Pore collapse; Shrinkage","Cellulose; Chemical analysis; Drying; Molecular interactions; Paper and pulp industry; Shrinkage; Crystallinities; Fibril aggregations; Pore collapse; Process structures; Processing condition; Processing history; State of the art; Structural modifications; Molecular biology",2-s2.0-85021826199
"Goldstein D.S., Cheshire W.P.","The autonomic medical history",2017,"Clinical Autonomic Research",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019678117&doi=10.1007%2fs10286-017-0425-7&partnerID=40&md5=630aaa2a1622cfd23404cd15cb9a4d22","The most important autonomic function test—the autonomic medical history—is the patient’s account, interpreted by a clinician skilled in asking the right questions, of symptoms during daily activities that relate to the autonomic nervous system. The chronology and pattern of these symptoms combine to create a portrait of autonomic function or dysfunction. We summarize the steps in obtaining a comprehensive autonomic medical history. © 2017, Springer-Verlag Berlin Heidelberg (Outside the USA).","Autonomic; Cholinergic; Noradrenergic; Parasympathetic; Sympathetic","art; autonomic nervous system; chronology; daily life activity; human; medical history; symptom",2-s2.0-85019678117
"Zhang Q., Wang N., Gong J.","State of the art of seismic performance including shear effects and failure modes of reinforced concrete columns",2017,"Jianzhu Jiegou Xuebao/Journal of Building Structures",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031815443&doi=10.14006%2fj.jzjgxb.2017.08.001&partnerID=40&md5=c53360bd0e4fc8f5cbc531384088be43","Reinforced concrete (RC) columns with unreasonable design, weak shear capacity and poor seismic details are vulnerable to flexure-shear failure or shear failure during earthquakes, which is prone to locally and totally collapse of structures and great losses. To further study the damage mechanism and seismic performance of shear-critical RC members, the research progresses on seismic failure modes, classification methods, and seismic performance considering shear effects for RC columns were presented. The results indicate that the seismic failure modes of RC columns can be categorized into flexure, shear and flexure-shear, but the failure mode of flexure-shear is difficult to judge precisely and often focused on by researchers in the seismic study and design. The shear effects on the seismic performance of shear-critical RC columns are mainly reflected in the plastic deformation stage, but the available methods for quantitative analysis of the shear effects are mainly depended on empirical models, and the generally accepted mechanical model for this problem is still need to study deeply. Moreover, the influences of the complex seismic loading (i.e. the history of cyclic loading) on the failure modes and damage characteristics of RC columns are mostly ignored in the previous studies and need to be investigated in-deepth in the future. © 2017, Editorial Office of Journal of Building Structures. All right reserved.","Failure mode; Reinforced concrete column; Seismic performance; Shear deformation","Concrete construction; Concretes; Earthquakes; Failure (mechanical); Failure modes; Reinforced concrete; Seismic design; Seismic waves; Seismology; Shear deformation; Steel beams and girders; Classification methods; Damage mechanism; Empirical model; Mechanical model; Reinforced concrete column; Seismic loadings; Seismic Performance; State of the art; Shear flow",2-s2.0-85031815443
"Lenahan O.M.","Book review: Fabriano: City of Medieval and Renaissance papermaking - The first 500 years",2017,"BioResources",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026745368&partnerID=40&md5=5fd109a7768a1cf892b3236b440e730e","The Italian town of Fabriano is known for producing high-quality handmade paper - an industry that began in the 13th century and that has endured for eight centuries. How did the industry take hold in this Italian town and how did it endure for so long? Author Sylvia Rodgers Albro tells this story in her new book, Fabriano: City of Medieval and Renaissance Papermaking. Readers who appreciate history and engineering will enjoy Albro's narrative, wonderful photography, and diagrams as they bring to life the art, science, and social history of papermaking in Fabriano.","Art history; Fabriano; Italian history; Paper origins; Papermaking; Watermark",,2-s2.0-85026745368
"Hernigou P., Huys M., Pariat J., Jammal S.","History of clubfoot treatment, part I: From manipulation in antiquity to splint and plaster in Renaissance before tenotomy",2017,"International Orthopaedics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018248570&doi=10.1007%2fs00264-017-3487-1&partnerID=40&md5=1d600c26ac599512d79dc017342f1549","Idiopathic clubfoot is one of the most common problems in paediatric orthopaedics. The treatment is controversial and continues to be one of the challenges in paediatric orthopaedics. The aim of this review is to assess the different methods of clubfoot treatment used over the years in light of the documentation present in the literature and art paintings from the antiquity to the end of the 19th century. The aim of this paper is to review all treatment methods of the clubfoot over the years that were proposed to provide patients a functional, pain-free, normal-looking foot, with good mobility, without calluses, and requiring no special shoes. Hippocrates was the first to write references about treatment methods of clubfoot. After the Middle Ages and the Renaissance where patients were treated by barber-surgeons, quacks and charlatans, bonesetters, and trussmakers, there were more detailed studies on the disease, with the help of famous names in medicine such as Venel and Scarpa. © 2017, SICOT aisbl.","Clubfoot history; Famous people with clubfeet; History of orthopaedics; Scarpa; Venel","Antiquity; Article; clubfoot; England; France; Germany; history; human; Italy; manipulative medicine; Middle Ages; orthopedic surgeon; plaster cast; priority journal; Spain; splint; splinting; tenotomy",2-s2.0-85018248570
"Sigari D.","Portrayal of a sea in a semiarid environment: Boat engravings in Böyük Daş, Gobustan",2017,"Journal of Arid Environments",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008477645&doi=10.1016%2fj.jaridenv.2016.12.012&partnerID=40&md5=81469d89e1582ac96de34bd3e44740b6","Boat engravings represent one of the most recurrent and characteristic themes in Gobustan rock art. From a stylistic point of view informed by preliminary studies, it seems that boat figures have been engraved over a long span of time, suggesting the importance of the aquatic environment of the past. Today Gobustan is a semi-desert region facing the Caspian Sea, which has shaped the area during the millennia. Petroglyphs and transgression and regression movements of the sea have deeply influenced the landscape of Gobustan. Therefore the studied different boat engravings in Böyük Daş, one of the five rock art sites in Gobustan, for a deeper understanding and the kinds of relationship that existed between humans, sea-landscapes and the engraved figures. © 2016 Elsevier Ltd","Boat engravings; Gobustan; Landscape; Prehistoric rock art","aquatic environment; desert; landscape history; movement; prehistoric; regression; rock art; semiarid region; transgression; transport vehicle; Azerbaijan; Caspian Sea; Gobustan",2-s2.0-85008477645
"Minkov E., Kahanov K., Kuflik T.","Graph-based recommendation integrating rating history and domain knowledge: Application to on-site guidance of museum visitors",2017,"Journal of the Association for Information Science and Technology",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016470019&doi=10.1002%2fasi.23837&partnerID=40&md5=4be9e09a1beb672fe91def75d808b163","Visitors to museums and other cultural heritage sites encounter a wealth of exhibits in a variety of subject areas, but can explore only a small number of them. Moreover, there typically exists rich complementary information that can be delivered to the visitor about exhibits of interest, but only a fraction of this information can be consumed during the limited time of the visit. Recommender systems may help visitors to cope with this information overload. Ideally, the recommender system of choice should model user preferences, as well as background knowledge about the museum's environment, considering aspects of physical and thematic relevancy. We propose a personalized graph-based recommender framework, representing rating history and background multi-facet information jointly as a relational graph. A random walk measure is applied to rank available complementary multimedia presentations by their relevancy to a visitor's profile, integrating the various dimensions. We report the results of experiments conducted using authentic data collected at the Hecht museum. An evaluation of multiple graph variants, compared with several popular and state-of-the-art recommendation methods, indicates on advantages of the graph-based approach. © 2017 ASIS&T",,"Graphic methods; Museums; Back-ground knowledge; Cultural heritages; Domain knowledge; Information overloads; Multimedia presentation; Recommendation methods; Relational graph; State of the art; Recommender systems",2-s2.0-85016470019
"Visagan R., Ellis H.","Joseph Buford Pennybacker, C.B.E., M.D., F.R.C.S. (1907–1983): Continuing Sir Hugh Cairns’ Oxford Legacy and Pioneer of the Modern Management of Cerebral Abscesses",2017,"World Neurosurgery",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020196364&doi=10.1016%2fj.wneu.2017.01.113&partnerID=40&md5=bfa2936551096b2610a33b975f7000df","The authors examine the life and contribution of Joseph Buford Pennybacker to British neurosurgery and the modern management of cerebral abscesses. Pennybacker's inspirational journey began with him aspiring to follow in the footsteps of the pioneering surgeon, Ephraim McDowell. It saw him cross the Atlantic, learn medicine at Edinburgh, train in neurology at Queen Square in London, and study neurosurgery under Sir Hugh Cairns in Oxford. Pennybacker navigated a successful career through World War II and together with Cairns established the Radcliffe Infirmary in Oxford as a highly esteemed neurosurgical unit. By increasing the operative tempo yet uncompromising the meticulousness of his operative technique, Pennybacker challenged the Halstedian and Cushing traditions. The pioneering Pennybacker system of managing cerebral abscesses stood the test of time and the ethos of preoperative imaging, intervention, and postoperative monitoring—clinically, biochemically, and with imaging results—remains today. Pennybacker contributed significantly to British neurosurgery and the training of both home-grown and international neurosurgeons and he was also a remarkably kind-hearted and calm individual. These qualities inspired many of his contemporaries and junior colleagues, and we hope will continue to do so for generations to come. © 2017","British neurosurgery; Cerebral abscess; Joseph Pennybacker","penicillin derivative; phenobarbital; streptomycin; sulfadiazine; sulfonamide; brain abscess; career; head injury; hemiplegia; human; hydrocephalus; intracranial pressure; lumbar disk hernia; neurologic disease; neurosurgery; postoperative care; preoperative care; Review; surgical technique; art; brain abscess; history; United Kingdom; United States; Brain Abscess; History, 20th Century; Humans; Neurosurgery; United Kingdom; United States",2-s2.0-85020196364
"Markatos K., Laios K., Korres D., Tzivra A., Tsoutsos S., Androutsos G.","Gerard Blaes (Blasius) (1627–1682): The Dutch Physician and Chemist, His Work and Description of the Spinal Cord",2017,"World Neurosurgery",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019971199&doi=10.1016%2fj.wneu.2017.04.152&partnerID=40&md5=b61849aed358286a74c0e6ed5e0ddc6b","In this historical review we summarize the work of the Dutch physician, chemist, and anatomist Gerard Blaes (Blasius). A detailed account of his life and work is presented with emphasis on his contribution to anatomy. In particular, special reference is made to his innovative description of the spinal cord and spinal nerves. Blasius's contributions to neuroanatomy are remarkable when taking into account the limited technology of his era. As a true man of his era, he made significant contributions in research and teaching of anatomy, botany, and chemistry. He published a detailed description of the spinal cord with its gray and white matter and the spinal nerve roots, which significantly increased the knowledge of neuroanatomy in his era. He also is considered one of the founders of comparative anatomy through his work in both humans and animals. © 2017 Elsevier Inc.","Biography; Comparative anatomy; Gerard Blasius; Spinal anatomy; Spinal cord; Spinal nerves","botany; chemistry; comparative anatomy; human; human experiment; human versus animal comparison; literature; male; neuroanatomy; nonhuman; physician; spinal root; white matter; anatomy and histology; animal; art; history; Netherlands; physician; spinal cord; Animals; History, 17th Century; Humans; Netherlands; Neuroanatomy; Physicians; Spinal Cord",2-s2.0-85019971199
"Collet C., Grundeken M.J., Asano T., Onuma Y., Wijns W., Serruys P.W.","State of the art: Coronary angiography",2017,"EuroIntervention",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028711877&doi=10.4244%2fEIJ-D-17-00465&partnerID=40&md5=8a7e7c77ccf3ddc17ac2f7a20110d8e9","In the early days of coronary angiography, the precise quantification of luminal narrowing was challenging. The introduction of balloon angioplasty (percutaneous transluminal coronary angioplasty [PTCA]) by Andreas Grüntzig in 1977 was perhaps the greatest incentive to the development of quantitative coronary angiography (QCA). QCA has played a crucial role in evaluating interventional techniques and assessing the results of new technologies. With the advent of drug-eluting stents (DES), QCA metrics such as late lumen loss and diameter stenosis (restenosis) proved to be instrumental in assessing new technologies. Refinements in QCA with the advent of dedicated bifurcation analysis and three-dimensional (3D) QCA have broadened the application of QCA. Beyond angiographic metrics, new developments in the field of QCA have introduced the functional component in the assessment of coronary lesions. Angiography-derived fractional flow reserve (FFR) may be a good tool for diagnosing ischaemia-producing lesions in patients with non-complex coronary artery disease. Furthermore, the incremental functional information can be used to expand the traditional late lumen loss (LLL) and restenosis concepts. © Europa Digital & Publishing 2017. All rights reserved.","Angiography; Bifurcation; Fractional flow reserve; Quantitative angiography","coronary angiography; coronary artery obstruction; coronary bifurcation lesion; drug eluting stent; fractional flow reserve; history; human; image quality; imaging software; percutaneous coronary intervention; percutaneous transluminal angioplasty; quantitative analysis; quantitative coronary angiography; reproducibility; restenosis; Review; three dimensional imaging",2-s2.0-85028711877
